Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1876;28-Feb-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1597;02-Mar-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1009;04-Mar-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1290;05-Mar-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1172;06-Mar-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0812;09-Mar-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0936;10-Mar-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0808;11-Mar-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0613;12-Mar-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0373;13-Mar-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0376;16-Mar-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0409;17-Mar-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0604;18-Mar-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0124;19-Mar-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0313;20-Mar-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;9.9889;23-Mar-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0162;24-Mar-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0583;25-Mar-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0108;27-Mar-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;9.9609;30-Mar-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;9.9611;31-Mar-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;9.9785;01-Apr-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;9.9759;02-Apr-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;9.9834;06-Apr-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0025;07-Apr-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0810;08-Apr-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0746;09-Apr-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1068;10-Apr-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.0945;13-Apr-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1353;15-Apr-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1297;16-Apr-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1476;17-Apr-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1586;20-Apr-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1632;21-Apr-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1586;22-Apr-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1529;23-Apr-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1364;24-Apr-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1643;27-Apr-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1705;28-Apr-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1930;29-Apr-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1817;30-Apr-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1930;04-May-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1904;05-May-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2209;06-May-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2357;07-May-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2379;08-May-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2224;11-May-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1799;12-May-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.1905;13-May-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2521;14-May-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2501;15-May-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2451;18-May-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2440;19-May-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2548;20-May-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2454;21-May-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2523;22-May-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.3046;25-May-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.3041;26-May-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2886;27-May-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2441;29-May-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2444;31-May-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2255;01-Jun-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2197;02-Jun-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2150;03-Jun-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2163;04-Jun-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2219;05-Jun-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2089;08-Jun-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2209;09-Jun-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2211;10-Jun-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2144;11-Jun-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.2716;12-Jun-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.3168;15-Jun-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.3424;16-Jun-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.3550;17-Jun-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.3699;18-Jun-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.3637;19-Jun-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.3935;22-Jun-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.3799;23-Jun-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.3929;24-Jun-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4030;25-Jun-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.3929;29-Jun-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.3785;30-Jun-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4102;01-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4280;02-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4328;03-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4495;06-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4487;07-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.3834;08-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.3964;09-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4483;10-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4436;13-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4376;14-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4460;15-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4461;16-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4830;17-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4636;20-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4620;21-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4296;22-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4054;23-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4019;24-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4340;27-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4214;28-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4418;29-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4461;30-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4692;31-Jul-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.5284;03-Aug-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.5110;04-Aug-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4977;05-Aug-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4929;06-Aug-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4930;07-Aug-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.5060;10-Aug-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.5009;11-Aug-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.5112;12-Aug-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.5205;13-Aug-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.5084;14-Aug-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4962;17-Aug-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4948;18-Aug-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.5438;19-Aug-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.5616;20-Aug-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.5794;21-Aug-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.5637;24-Aug-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.5832;25-Aug-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.5714;26-Aug-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.5722;27-Aug-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.5707;28-Aug-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.5599;31-Aug-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.5374;01-Sep-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.5221;02-Sep-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.5284;03-Sep-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.5330;04-Sep-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.5098;07-Sep-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4927;08-Sep-2026
SIF-13;Magnum Hybrid Long Short Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K30015;;10.4779;09-Sep-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0336;29-Oct-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0227;30-Oct-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;9.9992;31-Oct-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0143;03-Nov-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;9.9990;04-Nov-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;9.9901;06-Nov-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;9.9895;07-Nov-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;9.9960;10-Nov-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0084;11-Nov-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0263;12-Nov-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0327;13-Nov-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0431;14-Nov-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0618;17-Nov-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0487;18-Nov-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0829;19-Nov-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0893;20-Nov-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0681;21-Nov-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0717;24-Nov-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.0764;25-Nov-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1235;26-Nov-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1228;27-Nov-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1160;28-Nov-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1166;30-Nov-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1276;01-Dec-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1226;02-Dec-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1077;03-Dec-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1203;04-Dec-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1485;05-Dec-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1093;08-Dec-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1049;09-Dec-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1112;10-Dec-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1322;11-Dec-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1630;12-Dec-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1556;15-Dec-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1177;16-Dec-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1113;17-Dec-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1230;18-Dec-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1688;19-Dec-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1959;22-Dec-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2003;23-Dec-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2037;24-Dec-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1989;26-Dec-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1848;29-Dec-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1762;30-Dec-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2060;31-Dec-2025
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2214;01-Jan-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2512;02-Jan-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2397;05-Jan-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2183;06-Jan-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.2242;07-Jan-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1863;08-Jan-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1718;09-Jan-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1815;12-Jan-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1880;13-Jan-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1779;14-Jan-2026
SIF-16;Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal;Regular Plan;IDCW;INF200K30023;INF200K30031;10.1856;16-Jan-2026
